group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day03_part2,Parse_string_dynamically,,,,2160382.0,ns,1
day03_part2,Parse_string_dynamically,,,,2815090.0,ns,2
day03_part2,Parse_string_dynamically,,,,8023074.0,ns,3
day03_part2,Parse_string_dynamically,,,,7440779.0,ns,4
day03_part2,Parse_string_dynamically,,,,6607036.0,ns,5
day03_part2,Parse_string_dynamically,,,,8608845.0,ns,6
day03_part2,Parse_string_dynamically,,,,9329349.0,ns,7
day03_part2,Parse_string_dynamically,,,,10249754.0,ns,8
day03_part2,Parse_string_dynamically,,,,11542941.0,ns,9
day03_part2,Parse_string_dynamically,,,,12813762.0,ns,10
day03_part2,Parse_string_dynamically,,,,14093992.0,ns,11
day03_part2,Parse_string_dynamically,,,,16527149.0,ns,12
day03_part2,Parse_string_dynamically,,,,16602272.0,ns,13
day03_part2,Parse_string_dynamically,,,,17935397.0,ns,14
day03_part2,Parse_string_dynamically,,,,19228169.0,ns,15
day03_part2,Parse_string_dynamically,,,,22548240.0,ns,16
day03_part2,Parse_string_dynamically,,,,24436468.0,ns,17
day03_part2,Parse_string_dynamically,,,,29311677.0,ns,18
day03_part2,Parse_string_dynamically,,,,24852901.0,ns,19
day03_part2,Parse_string_dynamically,,,,25757509.0,ns,20
day03_part2,Parse_string_dynamically,,,,28221105.0,ns,21
day03_part2,Parse_string_dynamically,,,,28113394.0,ns,22
day03_part2,Parse_string_dynamically,,,,31245713.0,ns,23
day03_part2,Parse_string_dynamically,,,,30663007.0,ns,24
day03_part2,Parse_string_dynamically,,,,35133787.0,ns,25
day03_part2,Parse_string_dynamically,,,,33836525.0,ns,26
day03_part2,Parse_string_dynamically,,,,35078314.0,ns,27
day03_part2,Parse_string_dynamically,,,,37803645.0,ns,28
day03_part2,Parse_string_dynamically,,,,39335133.0,ns,29
day03_part2,Parse_string_dynamically,,,,39086217.0,ns,30
day03_part2,Parse_string_dynamically,,,,41471362.0,ns,31
day03_part2,Parse_string_dynamically,,,,44489248.0,ns,32
day03_part2,Parse_string_dynamically,,,,44061321.0,ns,33
day03_part2,Parse_string_dynamically,,,,44332181.0,ns,34
day03_part2,Parse_string_dynamically,,,,45996469.0,ns,35
day03_part2,Parse_string_dynamically,,,,46711288.0,ns,36
day03_part2,Parse_string_dynamically,,,,49202681.0,ns,37
day03_part2,Parse_string_dynamically,,,,50096222.0,ns,38
day03_part2,Parse_string_dynamically,,,,51416366.0,ns,39
day03_part2,Parse_string_dynamically,,,,51771687.0,ns,40
day03_part2,Parse_string_dynamically,,,,53002651.0,ns,41
day03_part2,Parse_string_dynamically,,,,54254510.0,ns,42
day03_part2,Parse_string_dynamically,,,,58169349.0,ns,43
day03_part2,Parse_string_dynamically,,,,57222489.0,ns,44
day03_part2,Parse_string_dynamically,,,,62933030.0,ns,45
day03_part2,Parse_string_dynamically,,,,60485906.0,ns,46
day03_part2,Parse_string_dynamically,,,,61351784.0,ns,47
day03_part2,Parse_string_dynamically,,,,63442405.0,ns,48
