group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day03_part1,Parse_string_dynamically,,,,1186752.0,ns,1
day03_part1,Parse_string_dynamically,,,,5317167.0,ns,2
day03_part1,Parse_string_dynamically,,,,8044896.0,ns,3
day03_part1,Parse_string_dynamically,,,,4940284.0,ns,4
day03_part1,Parse_string_dynamically,,,,6150214.0,ns,5
day03_part1,Parse_string_dynamically,,,,9715106.0,ns,6
day03_part1,Parse_string_dynamically,,,,9272702.0,ns,7
day03_part1,Parse_string_dynamically,,,,10020028.0,ns,8
day03_part1,Parse_string_dynamically,,,,10883969.0,ns,9
day03_part1,Parse_string_dynamically,,,,12091943.0,ns,10
day03_part1,Parse_string_dynamically,,,,13300257.0,ns,11
day03_part1,Parse_string_dynamically,,,,14343958.0,ns,12
day03_part1,Parse_string_dynamically,,,,15773607.0,ns,13
day03_part1,Parse_string_dynamically,,,,18031184.0,ns,14
day03_part1,Parse_string_dynamically,,,,18549578.0,ns,15
day03_part1,Parse_string_dynamically,,,,19077756.0,ns,16
day03_part1,Parse_string_dynamically,,,,20611810.0,ns,17
day03_part1,Parse_string_dynamically,,,,21509113.0,ns,18
day03_part1,Parse_string_dynamically,,,,24723404.0,ns,19
day03_part1,Parse_string_dynamically,,,,24460674.0,ns,20
day03_part1,Parse_string_dynamically,,,,25132624.0,ns,21
day03_part1,Parse_string_dynamically,,,,26243775.0,ns,22
day03_part1,Parse_string_dynamically,,,,28235116.0,ns,23
day03_part1,Parse_string_dynamically,,,,28826741.0,ns,24
day03_part1,Parse_string_dynamically,,,,30477206.0,ns,25
day03_part1,Parse_string_dynamically,,,,31895647.0,ns,26
day03_part1,Parse_string_dynamically,,,,33836155.0,ns,27
day03_part1,Parse_string_dynamically,,,,33814270.0,ns,28
day03_part1,Parse_string_dynamically,,,,36200357.0,ns,29
day03_part1,Parse_string_dynamically,,,,37223875.0,ns,30
day03_part1,Parse_string_dynamically,,,,37116959.0,ns,31
day03_part1,Parse_string_dynamically,,,,38656513.0,ns,32
day03_part1,Parse_string_dynamically,,,,42345281.0,ns,33
day03_part1,Parse_string_dynamically,,,,41367445.0,ns,34
day03_part1,Parse_string_dynamically,,,,46417645.0,ns,35
day03_part1,Parse_string_dynamically,,,,43810162.0,ns,36
day03_part1,Parse_string_dynamically,,,,46936289.0,ns,37
day03_part1,Parse_string_dynamically,,,,45440348.0,ns,38
day03_part1,Parse_string_dynamically,,,,46942725.0,ns,39
day03_part1,Parse_string_dynamically,,,,49756100.0,ns,40
day03_part1,Parse_string_dynamically,,,,50191729.0,ns,41
day03_part1,Parse_string_dynamically,,,,62867605.0,ns,42
day03_part1,Parse_string_dynamically,,,,55075344.0,ns,43
day03_part1,Parse_string_dynamically,,,,53240483.0,ns,44
day03_part1,Parse_string_dynamically,,,,55450484.0,ns,45
day03_part1,Parse_string_dynamically,,,,54677478.0,ns,46
day03_part1,Parse_string_dynamically,,,,57927886.0,ns,47
day03_part1,Parse_string_dynamically,,,,58339533.0,ns,48
day03_part1,Parse_string_dynamically,,,,59628916.0,ns,49
day03_part1,Parse_string_dynamically,,,,59927057.0,ns,50
day03_part1,Parse_string_dynamically,,,,61505551.0,ns,51
day03_part1,Parse_string_dynamically,,,,65637353.0,ns,52
day03_part1,Parse_string_dynamically,,,,64877962.0,ns,53
day03_part1,Parse_string_dynamically,,,,67366337.0,ns,54
day03_part1,Parse_string_dynamically,,,,66550814.0,ns,55
day03_part1,Parse_string_dynamically,,,,67297552.0,ns,56
day03_part1,Parse_string_dynamically,,,,70706360.0,ns,57
day03_part1,Parse_string_dynamically,,,,70321437.0,ns,58
day03_part1,Parse_string_dynamically,,,,72535731.0,ns,59
day03_part1,Parse_string_dynamically,,,,73216213.0,ns,60
day03_part1,Parse_string_dynamically,,,,74073396.0,ns,61
day03_part1,Parse_string_dynamically,,,,75598085.0,ns,62
day03_part1,Parse_string_dynamically,,,,78066400.0,ns,63
day03_part1,Parse_string_dynamically,,,,78117417.0,ns,64
day03_part1,Parse_string_dynamically,,,,78909346.0,ns,65
day03_part1,Parse_string_dynamically,,,,81358448.0,ns,66
day03_part1,Parse_string_dynamically,,,,82428209.0,ns,67
day03_part1,Parse_string_dynamically,,,,85210473.0,ns,68
day03_part1,Parse_string_dynamically,,,,83467214.0,ns,69
day03_part1,Parse_string_dynamically,,,,87138301.0,ns,70
day03_part1,Parse_string_dynamically,,,,85568854.0,ns,71
day03_part1,Parse_string_dynamically,,,,87334251.0,ns,72
day03_part1,Parse_string_dynamically,,,,88221918.0,ns,73
day03_part1,Parse_string_dynamically,,,,91952420.0,ns,74
day03_part1,Parse_string_dynamically,,,,93479321.0,ns,75
day03_part1,Parse_string_dynamically,,,,91549546.0,ns,76
day03_part1,Parse_string_dynamically,,,,95156747.0,ns,77
day03_part1,Parse_string_dynamically,,,,95053738.0,ns,78
day03_part1,Parse_string_dynamically,,,,96668599.0,ns,79
day03_part1,Parse_string_dynamically,,,,97646527.0,ns,80
day03_part1,Parse_string_dynamically,,,,98909993.0,ns,81
day03_part1,Parse_string_dynamically,,,,102510462.0,ns,82
day03_part1,Parse_string_dynamically,,,,100235874.0,ns,83
day03_part1,Parse_string_dynamically,,,,101766857.0,ns,84
day03_part1,Parse_string_dynamically,,,,105373621.0,ns,85
day03_part1,Parse_string_dynamically,,,,103829424.0,ns,86
day03_part1,Parse_string_dynamically,,,,108412682.0,ns,87
day03_part1,Parse_string_dynamically,,,,107106840.0,ns,88
day03_part1,Parse_string_dynamically,,,,108107193.0,ns,89
day03_part1,Parse_string_dynamically,,,,110263809.0,ns,90
day03_part1,Parse_string_dynamically,,,,122378052.0,ns,91
day03_part1,Parse_string_dynamically,,,,119774335.0,ns,92
day03_part1,Parse_string_dynamically,,,,113249695.0,ns,93
day03_part1,Parse_string_dynamically,,,,116431068.0,ns,94
day03_part1,Parse_string_dynamically,,,,114053744.0,ns,95
day03_part1,Parse_string_dynamically,,,,117892498.0,ns,96
day03_part1,Parse_string_dynamically,,,,120046380.0,ns,97
day03_part1,Parse_string_dynamically,,,,123719271.0,ns,98
day03_part1,Parse_string_dynamically,,,,169927337.0,ns,99
day03_part1,Parse_string_dynamically,,,,126235325.0,ns,100
