group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part2,Parse_string_dynamically,,,,1491433.0,ns,1
day02_part2,Parse_string_dynamically,,,,6472952.0,ns,2
day02_part2,Parse_string_dynamically,,,,6977750.0,ns,3
day02_part2,Parse_string_dynamically,,,,4851754.0,ns,4
day02_part2,Parse_string_dynamically,,,,6077193.0,ns,5
day02_part2,Parse_string_dynamically,,,,10167589.0,ns,6
day02_part2,Parse_string_dynamically,,,,10417333.0,ns,7
day02_part2,Parse_string_dynamically,,,,10692570.0,ns,8
day02_part2,Parse_string_dynamically,,,,10907888.0,ns,9
day02_part2,Parse_string_dynamically,,,,11983953.0,ns,10
day02_part2,Parse_string_dynamically,,,,13733500.0,ns,11
day02_part2,Parse_string_dynamically,,,,14379497.0,ns,12
day02_part2,Parse_string_dynamically,,,,15588426.0,ns,13
day02_part2,Parse_string_dynamically,,,,16751188.0,ns,14
day02_part2,Parse_string_dynamically,,,,17979231.0,ns,15
day02_part2,Parse_string_dynamically,,,,19614390.0,ns,16
day02_part2,Parse_string_dynamically,,,,21266424.0,ns,17
day02_part2,Parse_string_dynamically,,,,23886399.0,ns,18
day02_part2,Parse_string_dynamically,,,,22899464.0,ns,19
day02_part2,Parse_string_dynamically,,,,24929087.0,ns,20
day02_part2,Parse_string_dynamically,,,,25820770.0,ns,21
day02_part2,Parse_string_dynamically,,,,26958750.0,ns,22
day02_part2,Parse_string_dynamically,,,,28020272.0,ns,23
day02_part2,Parse_string_dynamically,,,,28852429.0,ns,24
day02_part2,Parse_string_dynamically,,,,30891047.0,ns,25
day02_part2,Parse_string_dynamically,,,,31251156.0,ns,26
day02_part2,Parse_string_dynamically,,,,32607966.0,ns,27
day02_part2,Parse_string_dynamically,,,,33564337.0,ns,28
day02_part2,Parse_string_dynamically,,,,36856808.0,ns,29
day02_part2,Parse_string_dynamically,,,,40751822.0,ns,30
day02_part2,Parse_string_dynamically,,,,37523106.0,ns,31
day02_part2,Parse_string_dynamically,,,,38743062.0,ns,32
day02_part2,Parse_string_dynamically,,,,40506754.0,ns,33
day02_part2,Parse_string_dynamically,,,,41546293.0,ns,34
day02_part2,Parse_string_dynamically,,,,42499078.0,ns,35
day02_part2,Parse_string_dynamically,,,,43791093.0,ns,36
day02_part2,Parse_string_dynamically,,,,48632972.0,ns,37
day02_part2,Parse_string_dynamically,,,,46223708.0,ns,38
day02_part2,Parse_string_dynamically,,,,46838977.0,ns,39
day02_part2,Parse_string_dynamically,,,,48997662.0,ns,40
day02_part2,Parse_string_dynamically,,,,53676346.0,ns,41
day02_part2,Parse_string_dynamically,,,,87529344.0,ns,42
day02_part2,Parse_string_dynamically,,,,66789803.0,ns,43
day02_part2,Parse_string_dynamically,,,,54645030.0,ns,44
day02_part2,Parse_string_dynamically,,,,56315027.0,ns,45
day02_part2,Parse_string_dynamically,,,,56740077.0,ns,46
day02_part2,Parse_string_dynamically,,,,57376593.0,ns,47
day02_part2,Parse_string_dynamically,,,,57765102.0,ns,48
day02_part2,Parse_string_dynamically,,,,61353187.0,ns,49
day02_part2,Parse_string_dynamically,,,,62091253.0,ns,50
day02_part2,Parse_string_dynamically,,,,63176012.0,ns,51
day02_part2,Parse_string_dynamically,,,,63052721.0,ns,52
day02_part2,Parse_string_dynamically,,,,63821298.0,ns,53
day02_part2,Parse_string_dynamically,,,,67520527.0,ns,54
day02_part2,Parse_string_dynamically,,,,67167743.0,ns,55
day02_part2,Parse_string_dynamically,,,,68910334.0,ns,56
day02_part2,Parse_string_dynamically,,,,69104907.0,ns,57
day02_part2,Parse_string_dynamically,,,,69804082.0,ns,58
day02_part2,Parse_string_dynamically,,,,84481990.0,ns,59
day02_part2,Parse_string_dynamically,,,,73278815.0,ns,60
day02_part2,Parse_string_dynamically,,,,74248723.0,ns,61
day02_part2,Parse_string_dynamically,,,,75049389.0,ns,62
day02_part2,Parse_string_dynamically,,,,76811634.0,ns,63
day02_part2,Parse_string_dynamically,,,,79843646.0,ns,64
day02_part2,Parse_string_dynamically,,,,78369640.0,ns,65
day02_part2,Parse_string_dynamically,,,,80063797.0,ns,66
day02_part2,Parse_string_dynamically,,,,82864723.0,ns,67
day02_part2,Parse_string_dynamically,,,,84146417.0,ns,68
day02_part2,Parse_string_dynamically,,,,91305690.0,ns,69
day02_part2,Parse_string_dynamically,,,,86672743.0,ns,70
day02_part2,Parse_string_dynamically,,,,88654615.0,ns,71
day02_part2,Parse_string_dynamically,,,,90979136.0,ns,72
day02_part2,Parse_string_dynamically,,,,89087452.0,ns,73
day02_part2,Parse_string_dynamically,,,,89084311.0,ns,74
day02_part2,Parse_string_dynamically,,,,93378087.0,ns,75
day02_part2,Parse_string_dynamically,,,,92174577.0,ns,76
day02_part2,Parse_string_dynamically,,,,94139360.0,ns,77
day02_part2,Parse_string_dynamically,,,,97065053.0,ns,78
day02_part2,Parse_string_dynamically,,,,98049644.0,ns,79
day02_part2,Parse_string_dynamically,,,,98598819.0,ns,80
day02_part2,Parse_string_dynamically,,,,106066319.0,ns,81
day02_part2,Parse_string_dynamically,,,,106370869.0,ns,82
day02_part2,Parse_string_dynamically,,,,106042795.0,ns,83
day02_part2,Parse_string_dynamically,,,,101234169.0,ns,84
day02_part2,Parse_string_dynamically,,,,105171368.0,ns,85
day02_part2,Parse_string_dynamically,,,,104038741.0,ns,86
day02_part2,Parse_string_dynamically,,,,104948875.0,ns,87
day02_part2,Parse_string_dynamically,,,,107320004.0,ns,88
day02_part2,Parse_string_dynamically,,,,108684991.0,ns,89
day02_part2,Parse_string_dynamically,,,,109143730.0,ns,90
day02_part2,Parse_string_dynamically,,,,111275030.0,ns,91
day02_part2,Parse_string_dynamically,,,,112099905.0,ns,92
day02_part2,Parse_string_dynamically,,,,112394444.0,ns,93
day02_part2,Parse_string_dynamically,,,,114371255.0,ns,94
day02_part2,Parse_string_dynamically,,,,114986081.0,ns,95
day02_part2,Parse_string_dynamically,,,,116343960.0,ns,96
day02_part2,Parse_string_dynamically,,,,120107515.0,ns,97
day02_part2,Parse_string_dynamically,,,,121121106.0,ns,98
day02_part2,Parse_string_dynamically,,,,143444154.0,ns,99
day02_part2,Parse_string_dynamically,,,,137919265.0,ns,100
